Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java,14,0,0,21,254,0,0,0,14,0,0,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/QueryException.java,14,0,0,4,73,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java,14,0,0,4,80,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java,14,0,0,3,33,0,0,0,14,0,0,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/Serialization.java,14,0,0,10,184,0,0,0,14,0,0,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java,14,0,0,2,56,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,14,0,0,2,53,0,0,0,14,0,0,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,14,0,0,8,102,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/StringId.java,14,0,0,2,50,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,14,0,0,2,47,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java,14,0,0,2,55,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/util/WrappedException.java,14,0,0,3,49,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/validation/AbstractValidator.java,14,0,0,2,32,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidatingLifecycleEventManager.java,14,0,0,13,117,0,0,0,14,0,0,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidationException.java,14,0,0,1,30,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidationUnavailableException.java,14,0,0,1,38,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/validation/Validator.java,14,0,0,6,70,0,0,0,14,0,0,No
openjpa,openjpa-kernel/src/main/jjtree/org/apache/openjpa/kernel/jpql/ParseException.java,14,0,0,7,157,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,14,0,0,11,174,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/AbstractProductDerivation.java,14,0,0,2,78,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BooleanValue.java,14,0,0,4,62,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BootstrapException.java,14,0,0,2,48,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurable.java,14,0,0,5,41,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configuration.java,14,0,0,52,221,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,14,0,0,99,902,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java,14,0,0,6,49,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,14,0,0,49,651,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/DoubleValue.java,14,0,0,4,65,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java,14,0,0,4,63,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,14,0,0,3,38,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java,14,0,0,4,65,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,14,0,0,5,75,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ObjectValue.java,14,0,0,12,132,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,14,0,0,14,186,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java,14,0,0,11,141,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivation.java,14,0,0,17,151,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivations.java,14,0,0,33,450,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringListValue.java,14,0,0,11,114,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringValue.java,14,0,0,4,63,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java,14,0,0,51,531,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java,14,0,0,3,30,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/encryption/EncryptionProvider.java,14,0,0,4,46,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/BreadthFirstWalk.java,14,0,0,9,131,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,14,0,0,32,310,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Edge.java,14,0,0,24,197,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Graph.java,14,0,0,15,185,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/GraphVisitor.java,14,0,0,5,43,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/NodeInfo.java,14,0,0,2,32,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/Identifier.java,14,0,0,2,27,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierConfiguration.java,14,1,0,14,84,5,1,0,14,9,9,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierImpl.java,14,0,0,2,61,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierRule.java,14,0,0,10,167,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtil.java,14,1,0,45,282,4,1,0,14,7,7,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtilImpl.java,14,1,0,23,489,5,2,0,14,82,80,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java,14,0,0,3,75,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java,14,0,0,9,162,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,14,0,0,3,33,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java,14,0,0,15,125,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,14,0,0,8,103,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,14,0,0,19,644,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java,14,0,0,18,546,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,14,0,0,13,151,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,14,0,0,7,631,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,14,0,0,11,390,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,14,0,0,8,549,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,14,0,0,10,245,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,14,0,0,21,140,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,14,0,0,7,298,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,14,0,0,14,76,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,14,0,0,56,1757,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,14,0,0,7,88,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,14,0,0,14,219,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,14,0,0,7,117,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,14,0,0,3,92,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java,14,0,0,18,112,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java,14,0,0,3,90,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java,14,0,0,3,30,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,14,0,0,5,43,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,14,0,0,32,311,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java,14,0,0,6,81,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java,14,0,0,9,162,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java,14,0,0,3,74,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java,14,0,0,28,293,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java,14,0,0,9,93,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,14,0,0,12,185,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java,14,0,0,45,557,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,14,0,0,17,167,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,14,0,0,5,83,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,14,0,0,6,168,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,14,0,0,6,46,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,14,0,0,7,51,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,14,0,0,5,97,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,14,0,0,11,76,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,14,0,0,6,67,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java,14,0,0,4,100,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,14,0,0,8,58,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java,14,0,0,3,57,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,14,0,0,3,38,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java,14,0,0,3,75,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,14,0,0,57,611,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java,14,0,0,25,317,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLVersionParser.java,14,0,0,6,72,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,14,0,0,8,135,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java,14,0,0,11,120,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java,14,0,0,2,43,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java,14,0,0,3,166,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,14,0,0,2,79,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,14,0,0,3,101,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java,14,0,0,2,45,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,14,0,0,6,170,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,14,0,0,4,109,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java,14,0,0,4,74,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,14,0,0,20,191,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,14,0,0,17,193,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java,14,0,0,6,113,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,14,0,0,7,58,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,14,0,0,2,64,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java,14,0,0,11,84,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,14,0,0,5,98,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java,14,0,0,3,102,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,14,0,0,2,36,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java,14,0,0,10,146,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java,14,0,0,4,60,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,14,0,0,2,29,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,14,0,0,10,156,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java,14,0,0,2,28,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java,14,0,0,61,534,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ConcreteClassGenerator.java,14,0,0,11,177,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,14,0,0,8,51,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java,14,0,0,16,276,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,14,0,0,38,573,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,14,0,0,60,1151,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java,14,0,0,15,235,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java,14,0,0,2,79,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,14,0,0,25,264,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,14,0,0,20,247,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,14,0,0,58,554,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/OrderedMap.java,14,0,0,4,91,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java,14,0,0,23,232,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,14,0,0,2,46,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java,14,0,0,8,176,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,14,0,0,6,116,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,14,0,0,5,47,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Reflectable.java,14,0,0,2,40,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,14,0,0,3,35,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java,14,0,0,15,206,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,14,0,0,32,101,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,14,0,0,3,46,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,14,0,0,6,44,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,14,0,0,2,54,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,14,0,0,10,166,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,14,0,0,14,99,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TimestampHelper.java,14,0,0,8,49,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,14,0,0,32,300,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,14,0,0,48,206,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,14,0,0,2,65,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,14,0,0,13,126,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,14,0,0,69,802,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,14,0,0,4,40,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,14,0,0,64,907,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,14,0,0,6,113,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NullSafeConcurrentHashMap.java,14,0,0,31,321,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/SizedConcurrentHashMap.java,14,0,0,10,108,0,0,0,14,0,0,No
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,14,0,0,4,36,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,14,0,0,22,225,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java,14,0,0,3,67,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,14,0,0,2,41,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,14,0,0,7,121,0,0,0,14,0,0,Yes
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,14,0,0,20,102,0,0,0,14,0,0,Yes
openjpa,openjpa-osgi/src/main/java/org/apache/openjpa/osgi/PersistenceActivator.java,14,0,0,5,47,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,14,0,0,75,1940,0,0,0,14,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingSerializer.java,14,0,0,31,720,0,0,0,14,0,0,Yes
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,14,0,0,2,37,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,14,0,0,2,37,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,14,0,0,2,42,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,14,0,0,2,39,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,14,0,0,2,35,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,14,0,0,2,36,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,14,0,0,2,37,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumn.java,14,0,0,2,43,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumns.java,14,0,0,2,36,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementEmbeddedMapping.java,14,0,0,2,40,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,14,0,0,2,40,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,14,0,0,2,38,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,14,0,0,2,43,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,14,0,0,2,37,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,14,0,0,2,37,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementStrategy.java,14,0,0,2,35,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,14,0,0,2,40,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java,14,0,0,2,50,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java,14,0,0,2,75,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,14,0,0,2,42,0,0,0,14,0,0,No
openjpa,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,14,0,0,2,32,0,0,0,14,0,0,No
